"","n","gamma","s","ntree","time","MSE"
"76",10000,0.5,11,400,3.20961847305298,102.136470013419
"77",10000,0.5,13,400,3.17494087219238,99.2206108763994
"78",10000,0.5,15,400,3.19847259521484,101.50002183268
"79",10000,0.5,17,400,3.2186318397522,100.743892838957
"80",10000,0.5,19,400,3.28089394569397,99.6265295004929
"81",10000,0.5,1,450,3.43291683197022,182.79945981584
"82",10000,0.5,3,450,3.45788788795471,123.691663829165
"83",10000,0.5,5,450,3.47821574211121,111.896998440715
"84",10000,0.5,7,450,3.50135812759399,107.077775220683
"85",10000,0.5,9,450,3.52233009338379,106.106764150248
"86",10000,0.5,11,450,3.61480383872986,101.907269829337
"87",10000,0.5,13,450,3.57718057632446,99.6644242289252
"88",10000,0.5,15,450,3.61268491744995,101.163800487965
"89",10000,0.5,17,450,3.66490144729614,100.032016579091
"90",10000,0.5,19,450,3.67743091583252,98.683946581679
"91",10000,0.5,1,500,3.7838125705719,152.132764444051
"92",10000,0.5,3,500,3.8415876865387,125.447858799502
"93",10000,0.5,5,500,3.86770334243774,111.189865906472
"94",10000,0.5,7,500,3.89321193695068,108.49214560339
"95",10000,0.5,9,500,3.93578939437866,106.017949713496
"96",10000,0.5,11,500,4.00790476799011,103.451948588259
"97",10000,0.5,13,500,4.00743145942688,100.223731777056
"98",10000,0.5,15,500,4.06995611190796,101.407474720826
"99",10000,0.5,17,500,4.05839681625366,100.51132116091
"100",10000,0.5,19,500,4.07962403297424,99.2422236523959
"101",10000,0.6,1,50,0.965440559387207,48.9141704616547
"102",10000,0.6,3,50,1.04371900558472,39.3675873292218
"103",10000,0.6,5,50,1.0747857093811,35.5126049101094
"104",10000,0.6,7,50,1.1008978843689,34.4400009114875
"105",10000,0.6,9,50,1.13561162948608,34.4021138000082
"106",10000,0.6,11,50,1.19520039558411,32.6072363266196
"107",10000,0.6,13,50,1.20017189979553,31.7996799947106
"108",10000,0.6,15,50,1.2336537361145,33.5999129730768
"109",10000,0.6,17,50,1.26218571662903,31.9182561082451
"110",10000,0.6,19,50,1.30317912101746,32.8228116077795
"111",10000,0.6,1,100,1.91719045639038,48.3698679756545
"112",10000,0.6,3,100,2.00417065620422,39.361733965809
"113",10000,0.6,5,100,2.0364902973175,35.5775400556161
"114",10000,0.6,7,100,2.07843151092529,34.1929894701186
"115",10000,0.6,9,100,2.1106273651123,32.6615207327445
"116",10000,0.6,11,100,2.1492338180542,32.0400291725536
"117",10000,0.6,13,100,2.19439473152161,31.718999540548
"118",10000,0.6,15,100,2.23581891059875,32.5304090753444
"119",10000,0.6,17,100,2.27680530548096,32.1402642730146
"120",10000,0.6,19,100,2.32505459785461,32.7657980608405
"121",10000,0.6,1,150,2.87752528190613,52.4545508119175
"122",10000,0.6,3,150,2.98451795578003,39.9221141527917
"123",10000,0.6,5,150,3.03537845611572,34.2458241665564
"124",10000,0.6,7,150,3.13651828765869,34.6051538634127
"125",10000,0.6,9,150,3.12450890541077,33.2853038390182
"126",10000,0.6,11,150,3.15459651947022,31.9522349379968
"127",10000,0.6,13,150,3.20434894561768,31.8528325697988
"128",10000,0.6,15,150,3.26478543281555,32.3381669825933
"129",10000,0.6,17,150,3.34924612045288,32.3065185111325
"130",10000,0.6,19,150,3.36969938278198,32.1894997192548
"131",10000,0.6,1,200,3.82506313323975,50.7711797765163
"132",10000,0.6,3,200,3.95421557426453,40.5370643562881
"133",10000,0.6,5,200,4.01237044334412,35.2098478398635
"134",10000,0.6,7,200,4.10844717025757,33.4224876075217
"135",10000,0.6,9,200,4.18963537216186,33.4791610601696
"136",10000,0.6,11,200,4.25488600730896,32.0651803295809
"137",10000,0.6,13,200,4.29047379493713,31.8556479733948
"138",10000,0.6,15,200,4.31453318595886,32.2130255589025
"139",10000,0.6,17,200,4.35002274513245,32.2338604647735
"140",10000,0.6,19,200,4.4126699924469,32.147604530218
"141",10000,0.6,1,250,4.78747506141663,62.255796506028
"142",10000,0.6,3,250,4.98168959617615,39.9127688855023
"143",10000,0.6,5,250,4.98912177085876,34.8932657462604
"144",10000,0.6,7,250,5.12088308334351,34.16639594862
"145",10000,0.6,9,250,5.18411617279053,32.848116069382
"146",10000,0.6,11,250,5.24143905639648,32.3659917482933
"147",10000,0.6,13,250,5.3401002407074,31.8529771475243
"148",10000,0.6,15,250,5.37613787651062,32.0454828497201
"149",10000,0.6,17,250,5.46960120201111,31.5896022761743
"150",10000,0.6,19,250,5.55286660194397,32.2894639407713
"151",10000,0.6,1,300,5.73896751403809,50.3985622406334
"152",10000,0.6,3,300,5.94442205429077,39.8263828041565
"153",10000,0.6,5,300,6.03929495811462,34.3030394052699
"154",10000,0.6,7,300,6.0929069519043,33.6693762978166
"155",10000,0.6,9,300,6.17629027366638,33.3544739627032
"156",10000,0.6,11,300,6.28310694694519,32.2971176456721
"157",10000,0.6,13,300,6.37575912475586,31.8928456587983
"158",10000,0.6,15,300,6.49017043113709,32.1207289059946
